longitude,latitude,station,value,area,purpose,height,color,areatype,datatype
139.62881,35.70820,荻窪・700,50.0,170,住宅,500,3,residence,price
139.60281,35.70631,西荻窪・520,56.4,100,住宅,564,4,residence,price
139.66333,35.69141,東高円寺・700,48.2,158,住宅,482,3,residence,price
139.63705,35.67641,西永福・290,66.1,284,住宅,661,5,residence,price
139.62863,35.68243,浜田山・450,59.0,230,住宅,590,4,residence,price
139.66130,35.67631,方南町・780,45.2,132,住宅,452,3,residence,price
139.59962,35.71640,上井草・1400,42.6,154,住宅,426,3,residence,price
139.60539,35.70118,西荻窪・550,56.6,165,住宅,566,4,residence,price
139.62378,35.72037,下井草・270,46.5,90,住宅,465,3,residence,price
139.64978,35.70581,高円寺（接面）,202.0,271,店舗兼事務所,2020,8,business,price
139.63985,35.70112,南阿佐ケ谷・370,79.4,284,事務所,794,6,business,price
139.61282,35.70700,荻窪・850,66.5,185,店舗、住宅兼共同住宅,665,5,business,price
139.61234,35.72204,井荻・180,53.4,258,建築中,534,4,business,price
139.65210,35.70753,高円寺・550,68.4,133,店舗兼住宅,684,5,business,price
139.65434,35.68573,方南町・610,72.3,247,店舗兼共同住宅,723,5,business,price
139.61234,35.72204,井荻・590,54.2,101,店舗、作業所兼住宅,542,4,business,price
139.59589,35.69170,久我山・90,57.6,249,住宅、店舗兼共同住宅,576,4,business,price
139.60233,35.70215,西荻窪・210,75.0,68,住宅兼事務所,750,5,business,price
139.64398,35.67414,永福町・110,68.1,129,治療院兼住宅,681,5,business,price
139.63283,35.70218,阿佐ケ谷（接面）,160.0,109,店舗、事務所兼共同住宅等,1600,7,business,price
139.61713,35.70602,荻窪・320,106.0,411,店舗兼共同住宅,1060,6,business,price
139.64569,35.70151,高円寺・200,95.6,119,店舗兼住宅,956,6,business,price
139.61145,35.69048,富士見ヶ丘・920,52.7,380,事務所,527,4,business,price
139.73750,35.73169,巣鴨・290,70.0,98,事務所兼共同住宅,700,5,residence,price
139.69913,35.72824,要町・540,56.7,184,住宅,567,4,residence,price
139.68851,35.72977,東長崎・600,51.5,128,住宅,515,4,residence,price
139.69482,35.73891,千川・360,59.0,187,住宅,590,4,residence,price
139.73439,35.73980,西巣鴨・770,48.5,72,住宅,485,3,residence,price
139.67986,35.73042,東長崎・380,48.8,145,共同住宅,488,3,residence,price
139.71616,35.71515,雑司が谷・220,58.0,182,共同住宅,580,4,residence,price
139.73189,35.73377,大塚・550,61.0,138,住宅,610,4,residence,price
139.70828,35.71537,高田馬場・540,75.0,607,共同住宅,750,5,residence,price
139.74194,35.73986,駒込・680,61.1,142,店舗,611,4,business,price
139.73790,35.73310,巣鴨・500,104.0,63,店舗兼住宅,1040,6,business,price
139.72844,35.74187,西巣鴨・500,60.0,79,店舗兼住宅,600,4,business,price
139.70558,35.72312,目白・100,153.0,85,店舗兼事務所,1530,7,business,price
139.71577,35.72967,池袋・350,780.0,254,店舗兼事務所,7800,9,business,price
139.72224,35.72777,大塚・500,106.0,694,ホテル、店舗兼駐車場,1060,6,business,price
139.70953,35.73115,池袋（接面）,715.0,182,店舗兼事務所,7150,9,business,price
139.68239,35.72796,東長崎・80,69.8,113,店舗兼住宅,698,5,business,price
139.70908,35.73404,池袋・480,195.0,136,店舗兼事務所,1950,8,business,price
139.68831,35.73887,千川・90,73.0,169,店舗兼事務所,730,5,business,price
139.69516,35.72837,椎名町・200,59.5,178,店舗、事務所兼住宅,595,4,business,price
139.71501,35.72652,池袋・300,326.0,130,店舗兼事務所,3260,8,business,price
139.72815,35.73275,大塚・110,111.0,142,店舗兼事務所,1110,6,business,price
139.72028,35.76111,十条・450,48.0,125,店舗兼共同住宅,480,3,residence,price
139.74872,35.74430,上中里・370,53.6,105,住宅兼事務所,536,4,residence,price
139.72917,35.76973,東十条・780,43.3,150,共同住宅,433,3,residence,price
139.71991,35.76996,赤羽・1200,40.3,175,住宅,403,2,residence,price
139.71532,35.76994,赤羽・1400,42.0,131,住宅,420,3,residence,price
139.74887,35.74033,駒込・410,62.6,132,住宅,626,4,residence,price
139.73904,35.76826,王子神谷・470,42.6,95,住宅,426,3,residence,price
139.73315,35.74636,西ヶ原四丁目・210,47.0,133,住宅,470,3,residence,price
139.72356,35.74315,板橋・520,50.0,137,住宅,500,3,residence,price
139.72549,35.77050,東十条・720,43.2,175,住宅兼共同住宅,432,3,residence,price
139.70032,35.78800,北赤羽・550,36.6,136,共同住宅,366,2,residence,price
139.74988,35.76212,王子神谷・1200,35.4,100,住宅,354,2,residence,price
139.75711,35.73783,田端・260,61.4,202,店舗、事務所兼共同住宅,614,4,business,price
139.73152,35.76656,東十条・160,85.3,158,店舗、事務所兼共同住宅,853,6,business,price
139.71561,35.76498,十条・950,53.4,109,診療所兼住宅,534,4,business,price
139.72934,35.76704,東十条・400,61.3,204,診療所、共同住宅兼住宅,613,4,business,price
139.74747,35.76245,王子神谷・1100,48.5,165,店舗兼共同住宅,485,3,business,price
139.75186,35.74784,尾久・300,58.0,134,事務所兼倉庫,580,4,business,price
139.72079,35.78033,赤羽・250,124.0,201,店舗、事務所兼共同住宅,1240,7,business,price
139.73262,35.75474,王子・550,64.1,324,店舗、事務所兼共同住宅,641,5,business,price
139.72075,35.74522,板橋・60,101.0,485,ホテル、教室兼店舗,1010,6,business,price
139.73671,35.75404,王子（接面）,212.0,465,銀行,2120,8,business,price
139.74469,35.75638,王子・1100,31.2,4434,倉庫兼事務所,312,2,,price
139.80969,35.73683,南千住・940,55.3,1658,共同住宅,553,4,residence,price
139.76370,35.73273,西日暮里・300,57.7,142,住宅、事務所兼倉庫,577,4,residence,price
139.78198,35.73761,町屋・530,45.5,102,営業所兼住宅,455,3,residence,price
139.78519,35.72999,三ノ輪・490,47.5,101,住宅,475,3,residence,price
139.78949,35.73626,荒川区役所前・350,37.9,76,作業所兼住宅,379,2,residence,price
139.78529,35.74464,町屋・460,44.5,74,住宅,445,3,residence,price
139.78123,35.73051,三河島・300,71.7,168,店舗、事務所兼共同住宅,717,5,business,price
139.76859,35.75168,宮ノ前・80,50.6,125,事務所兼共同住宅,506,3,business,price
139.78195,35.74746,町屋・800,45.8,206,店舗兼共同住宅,458,3,business,price
139.77103,35.73040,日暮里・260,134.0,193,事務所,1340,7,business,price
139.77119,35.74627,赤土小学校前・220,61.8,237,店舗兼共同住宅,618,4,business,price
139.78500,35.73442,三河島・780,75.0,189,店舗、事務所兼共同住宅,750,5,business,price
139.79567,35.73403,南千住・150,66.8,262,店舗兼共同住宅,668,5,business,price
139.79150,35.73497,三ノ輪・330,51.5,92,店舗兼住宅,515,4,business,price
139.71898,35.75075,新板橋・290,48.0,171,住宅,480,3,residence,price
139.68181,35.74052,小竹向原・420,46.6,125,住宅,466,3,residence,price
139.68188,35.78294,蓮根・450,35.2,99,住宅,352,2,residence,price
139.66809,35.78358,西台・750,35.3,153,住宅,353,2,residence,price
139.68005,35.75079,小竹向原・1000,40.1,65,住宅,401,2,residence,price
139.70087,35.75788,中板橋・650,43.3,153,住宅,433,3,residence,price
139.67728,35.76159,上板橋・300,40.9,108,住宅,409,2,residence,price
139.68135,35.75743,ときわ台・1000,39.1,127,住宅,391,2,residence,price
139.67416,35.76012,上板橋・550,40.5,178,住宅,405,2,residence,price
139.70619,35.74807,大山・350,51.9,99,共同住宅,519,4,residence,price
139.65704,35.77240,東武練馬・300,42.3,119,住宅,423,3,residence,price
139.69125,35.77640,志村坂上・340,41.5,120,住宅,415,3,residence,price
139.64694,35.76941,下赤塚・550,36.9,121,住宅,369,2,residence,price
139.64424,35.77650,下赤塚・600,36.2,191,住宅,362,2,residence,price
139.63538,35.78426,成増・1100,33.6,96,住宅,336,2,residence,price
139.70459,35.74239,大山・790,48.0,175,事務所兼共同住宅,480,3,residence,price
139.67053,35.79036,西台・680,36.0,247,共同住宅兼事務所,360,2,residence,price
139.66748,35.79609,高島平・1200,29.2,75,住宅,292,2,residence,price
139.70052,35.76351,板橋本町・550,38.0,102,住宅,380,2,residence,price
139.71925,35.74662,板橋（接面）,120.0,66,店舗,1200,7,business,price
139.63133,35.77422,地下鉄成増・50,81.3,235,店舗、事務所兼共同住宅,813,6,business,price
139.70880,35.75013,板橋区役所前・220,78.5,701,事務所,785,5,business,price
139.68687,35.74924,小竹向原・950,48.7,92,店舗兼共同住宅,487,3,business,price
139.65704,35.77240,東武練馬・130,55.4,119,店舗兼住宅,554,4,business,price
139.67339,35.78625,西台・130,60.8,1752,店舗兼事務所,608,4,business,price
139.69659,35.75584,中板橋・70,78.0,76,店舗兼住宅,780,5,business,price
139.69754,35.74874,大山・510,73.2,68,店舗兼共同住宅,732,5,business,price
139.67729,35.76427,上板橋・80,72.8,246,店舗兼事務所,728,5,business,price
139.68112,35.78127,蓮根（近接）,53.5,527,銀行,535,4,business,price
